user_id, segment_id, segment_name         , total_orders, completed_orders, bad_orders, cancellation_rate  , days_since_signup
U005499,          0, Low Frequency Users  ,          3.0,              2.0,        1.0, 0.3333333333333333 ,               714
U005500,          3, Bad Customers        ,          3.0,              0.0,        3.0, 1.0                ,               373
U005501,          1, Frequent Shoppers    ,          0.0,              0.0,        0.0, 0.0                ,               362
U005502,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               858
U005503,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               765
U005504,          2, Risky Frequent Buyers,          3.0,              0.0,        1.0, 0.3333333333333333 ,               834
U005505,          0, Low Frequency Users  ,          6.0,              3.0,        2.0, 0.3333333333333333 ,               599
U005506,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               801
U005507,          3, Bad Customers        ,          3.0,              0.0,        3.0, 1.0                ,               421
U005508,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               633
U005509,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               427
U005510,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               773
U005511,          2, Risky Frequent Buyers,          2.0,              0.0,        0.0, 0.0                ,               755
U005512,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               550
U005513,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               686
U005514,          0, Low Frequency Users  ,          3.0,              1.0,        1.0, 0.3333333333333333 ,               491
U005515,          2, Risky Frequent Buyers,          2.0,              1.0,        0.0, 0.0                ,               713
U005516,          3, Bad Customers        ,          4.0,              0.0,        2.0, 0.5                ,               288
U005517,          0, Low Frequency Users  ,          6.0,              0.0,        3.0, 0.5                ,               606
U005518,          0, Low Frequency Users  ,          2.0,              1.0,        1.0, 0.5                ,               632
U005519,          2, Risky Frequent Buyers,          0.0,              0.0,        0.0, 0.0                ,               802
U005520,          1, Frequent Shoppers    ,          1.0,              1.0,        0.0, 0.0                ,               340
U005521,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               194
U005522,          2, Risky Frequent Buyers,          1.0,              1.0,        0.0, 0.0                ,               554
U005523,          0, Low Frequency Users  ,          3.0,              1.0,        2.0, 0.6666666666666666 ,               705
U005524,          0, Low Frequency Users  ,          5.0,              1.0,        1.0, 0.2                ,               417
U005525,          2, Risky Frequent Buyers,          1.0,              0.0,        0.0, 0.0                ,               567
U005526,          0, Low Frequency Users  ,          3.0,              2.0,        1.0, 0.3333333333333333 ,               472
U005527,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               425
U005528,          3, Bad Customers        ,          3.0,              0.0,        3.0, 1.0                ,               591
U005529,          0, Low Frequency Users  ,          5.0,              2.0,        1.0, 0.2                ,               256
U005530,          0, Low Frequency Users  ,          6.0,              1.0,        2.0, 0.3333333333333333 ,               549
U005531,          3, Bad Customers        ,          2.0,              0.0,        1.0, 0.5                ,               418
U005532,          3, Bad Customers        ,          1.0,              0.0,        1.0, 1.0                ,               576
U005533,          1, Frequent Shoppers    ,          1.0,              0.0,        0.0, 0.0                ,               376
